id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,winningGoalie.lastName.sv,venue.fi,specialEvent.parentId,specialEvent.name.default,winningGoalie.lastName.de,winningGoalScorer.lastName.fr,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,tricode_winteam
2018021247,20182019,2,2019-04-04,False,2019-04-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8475852.0,8475753.0,,,,,,,,,,,,,,,,,,,,CAR
2018021242,20182019,2,2019-04-04,False,2019-04-04T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,7,Sabres,Buffalo,de Buffalo,BUF,5,3,REG,3,REG,8475622.0,8477933.0,Sénateurs,,,,,,,,,,,,,,,,,,,BUF
2018021245,20182019,2,2019-04-04,False,2019-04-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,3,REG,3,REG,8476899.0,8473548.0,,,,,,,,,,,,,,,,,,,,PIT
2018021243,20182019,2,2019-04-04,False,2019-04-04T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8476883.0,8473986.0,,,,,,,,,,,,,,,,,,,,TBL
2018021249,20182019,2,2019-04-04,False,2019-04-05T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8471469.0,8475793.0,,,,,,,,,,,,,,,,,,,,NSH
2018021250,20182019,2,2019-04-04,False,2019-04-05T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8470860.0,8475807.0,,,,,,,,,,,,,,,,,,,,BOS
2018021248,20182019,2,2019-04-04,False,2019-04-05T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,19,Blues,St. Louis,de St. Louis,STL,7,3,REG,3,REG,8476412.0,8474034.0,,,,,,,,,,,,,,,,,,,,STL
2018021252,20182019,2,2019-04-04,False,2019-04-05T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8477180.0,8474679.0,,,,,,,,,,,,,,,,,,,,SJS
2018021251,20182019,2,2019-04-04,False,2019-04-05T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8475831.0,8473446.0,,,,,,,,,,,,,,,,,,,,COL
2018021253,20182019,2,2019-04-04,False,2019-04-05T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,54,Golden Knights,Vegas,de Vegas,VGK,1,3,REG,3,REG,8475311.0,8474613.0,,,,,,,,,,,,,,,,,,,,ARI
2018021254,20182019,2,2019-04-05,False,2019-04-05T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,3,Rangers,New York,de New York,NYR,2,5,SO,3,SO,8475683.0,,,,,,,,,,,,,,,,,,,,,CBJ
2018021255,20182019,2,2019-04-05,False,2019-04-06T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,16,Blackhawks,Chicago,de Chicago,CHI,6,3,REG,3,REG,8470320.0,8480946.0,,,,,,,,,,,,,,,,,,,,CHI
2018021256,20182019,2,2019-04-05,False,2019-04-06T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,24,Ducks,Anaheim,d'Anaheim,ANA,5,3,REG,3,REG,8476434.0,8478466.0,,,,,,,,,,,,,,,,,,,,ANA
2018021257,20182019,2,2019-04-06,False,2019-04-06T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8475277.0,8476453.0,,,,,,,,,,,,,,,,,,,,TBL
2018021258,20182019,2,2019-04-06,False,2019-04-06T20:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,19,Blues,St. Louis,de St. Louis,STL,3,5,SO,3,SO,8476412.0,,,,,,,,,,,,,,,,,,,,,STL
2018021264,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,4,OT,3,OT,8480382.0,8476458.0,,,,,,,,,,,,,,,,,,,,NYR
2018021263,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8470147.0,8473533.0,,,,,,,,,,,,,,,,,,,,CAR
2018021260,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,6,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8476914.0,8479400.0,,Sénateurs,,,,,,,,,,,,,,,,,,CBJ
2018021259,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5,8,Canadiens,Montréal,de Montréal,MTL,6,5,SO,3,SO,8479292.0,,,,,,,,,,,,,,,,,,,,,MTL
2018021262,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,13,Panthers,Florida,de la Floride,FLA,3,4,OT,3,OT,8478406.0,8471233.0,,,,,,,,,,,,,,,,,,,,NJD
2018021261,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,7,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8476999.0,8480839.0,,,,,,,,,,,,,,,,,,,,BUF
2018021265,20182019,2,2019-04-06,False,2019-04-06T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,15,Capitals,Washington,de Washington,WSH,0,3,REG,3,REG,8475215.0,8470047.0,,,,,,,,,,,,,,,,,,,,NYI
2018021267,20182019,2,2019-04-06,False,2019-04-07T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,0,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8471750.0,8475794.0,,,,,,,,,,,,,,,,,,,,DAL
2018021266,20182019,2,2019-04-06,False,2019-04-07T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,8478042.0,,,,,,,,,,,,,,,,,,,,NSH
2018021268,20182019,2,2019-04-06,False,2019-04-07T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8475156.0,8475163.0,,,,,,,,,,,,,,,,,,,,EDM
2018021269,20182019,2,2019-04-06,False,2019-04-07T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8476945.0,8478398.0,,,,,,,,,,,,,,,,,,,,WPG
2018021271,20182019,2,2019-04-06,False,2019-04-07T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,8478099.0,,,,,,,,,,,,,,,,,,,,SJS
2018021270,20182019,2,2019-04-06,False,2019-04-07T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,8478911.0,,,,,,,,,,,,,,,,,,,,LAK
2018030111,20182019,3,2019-04-10,False,2019-04-10T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8475683.0,8477495.0,,,,,,,,,,/schedule/playoff-series/2019/series-a/lightning-vs-bluejackets,1.0,R1,1st Round,A,4.0,0.0,1.0,1.0,,CBJ
2018030141,20182019,3,2019-04-10,False,2019-04-10T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,2,Islanders,New York,de New York,NYI,4,4,OT,3,OT,8475215.0,8474573.0,,,,,,,,,,/schedule/playoff-series/2019/series-d/islanders-vs-penguins,1.0,R1,1st Round,D,4.0,1.0,0.0,1.0,,NYI
2018030161,20182019,3,2019-04-10,False,2019-04-11T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,REG,3,REG,8476412.0,8475098.0,,,,,,,,,,/schedule/playoff-series/2019/series-f/jets-vs-blues,1.0,R1,1st Round,F,4.0,0.0,1.0,1.0,,STL
2018030151,20182019,3,2019-04-10,False,2019-04-11T01:30:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8471750.0,8475692.0,,,,,,,,,,/schedule/playoff-series/2019/series-e/predators-vs-stars,1.0,R1,1st Round,E,4.0,0.0,1.0,1.0,,DAL
2018030181,20182019,3,2019-04-10,False,2019-04-11T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,8471709.0,,,,,,,,,,/schedule/playoff-series/2019/series-h/sharks-vs-goldenknights,1.0,R1,1st Round,H,4.0,1.0,0.0,1.0,,SJS
2018030121,20182019,3,2019-04-11,False,2019-04-11T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,6,Bruins,Boston,de Boston,BOS,1,3,REG,3,REG,8475883.0,8478483.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/bruins-vs-mapleleafs,1.0,R1,1st Round,B,4.0,0.0,1.0,1.0,,TOR
2018030131,20182019,3,2019-04-11,False,2019-04-11T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,/schedule/playoff-series/2019/series-c/capitals-vs-hurricanes,1.0,R1,1st Round,C,4.0,1.0,0.0,1.0,,WSH
2018030171,20182019,3,2019-04-11,False,2019-04-12T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,0,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8469608.0,8478233.0,,,,,,,,,,/schedule/playoff-series/2019/series-g/flames-vs-avalanche,1.0,R1,1st Round,G,4.0,1.0,0.0,1.0,,CGY
2018030112,20182019,3,2019-04-12,False,2019-04-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8475683.0,8478460.0,,,,,,,,,,/schedule/playoff-series/2019/series-a/lightning-vs-bluejackets,1.0,R1,1st Round,A,4.0,0.0,2.0,2.0,,CBJ
2018030142,20182019,3,2019-04-12,False,2019-04-12T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8475215.0,8474586.0,,,,,,,,,,/schedule/playoff-series/2019/series-d/islanders-vs-penguins,1.0,R1,1st Round,D,4.0,2.0,0.0,2.0,,NYI
2018030162,20182019,3,2019-04-12,False,2019-04-13T01:30:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8476412.0,8475158.0,,,,,,,,,,/schedule/playoff-series/2019/series-f/jets-vs-blues,1.0,R1,1st Round,F,4.0,0.0,2.0,2.0,,STL
2018030182,20182019,3,2019-04-12,False,2019-04-13T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,5,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8470594.0,8475913.0,,,,,,,,,,/schedule/playoff-series/2019/series-h/sharks-vs-goldenknights,1.0,R1,1st Round,H,4.0,1.0,1.0,2.0,,VGK
2018030132,20182019,3,2019-04-13,False,2019-04-13T19:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,15,Capitals,Washington,de Washington,WSH,4,4,OT,3,OT,8474651.0,8468498.0,,,,,,,,,,/schedule/playoff-series/2019/series-c/capitals-vs-hurricanes,1.0,R1,1st Round,C,4.0,2.0,0.0,2.0,,WSH
2018030152,20182019,3,2019-04-13,False,2019-04-13T22:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,18,Predators,Nashville,de Nashville,NSH,2,4,OT,3,OT,8471469.0,8475225.0,,,,,,,,,,/schedule/playoff-series/2019/series-e/predators-vs-stars,1.0,R1,1st Round,E,4.0,1.0,1.0,2.0,,NSH
2018030122,20182019,3,2019-04-13,False,2019-04-14T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8471695.0,8473419.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/bruins-vs-mapleleafs,1.0,R1,1st Round,B,4.0,1.0,1.0,2.0,,BOS
2018030172,20182019,3,2019-04-13,False,2019-04-14T02:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,20,Flames,Calgary,de Calgary,CGY,2,4,OT,3,OT,8475831.0,8477492.0,,,,,,,,,,/schedule/playoff-series/2019/series-g/flames-vs-avalanche,1.0,R1,1st Round,G,4.0,1.0,1.0,2.0,,COL
2018030143,20182019,3,2019-04-14,False,2019-04-14T16:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8475215.0,8475754.0,,,,,,,,,,/schedule/playoff-series/2019/series-d/penguins-vs-islanders,1.0,R1,1st Round,D,4.0,3.0,0.0,3.0,,NYI
2018030113,20182019,3,2019-04-14,False,2019-04-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,29,Blue Jackets,Columbus,de Columbus,CBJ,3,3,REG,3,REG,8475683.0,8477416.0,,,,,,,,,,/schedule/playoff-series/2019/series-a/bluejackets-vs-lightning,1.0,R1,1st Round,A,4.0,0.0,3.0,3.0,,CBJ
2018030163,20182019,3,2019-04-14,False,2019-04-14T23:30:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,6,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8476945.0,8479293.0,,,,,,,,,,/schedule/playoff-series/2019/series-f/blues-vs-jets,1.0,R1,1st Round,F,4.0,1.0,2.0,3.0,,WPG
2018030183,20182019,3,2019-04-14,False,2019-04-15T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,54,Golden Knights,Vegas,de Vegas,VGK,6,3,REG,3,REG,8470594.0,8471669.0,,,,,,,,,,/schedule/playoff-series/2019/series-h/goldenknights-vs-sharks,1.0,R1,1st Round,H,4.0,1.0,2.0,3.0,,VGK
2018030133,20182019,3,2019-04-15,False,2019-04-15T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,0,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8475852.0,8477998.0,,,,,,,,,,/schedule/playoff-series/2019/series-c/hurricanes-vs-capitals,1.0,R1,1st Round,C,4.0,2.0,1.0,3.0,,CAR
2018030123,20182019,3,2019-04-15,False,2019-04-15T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8475883.0,8477341.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/mapleleafs-vs-bruins,1.0,R1,1st Round,B,4.0,1.0,2.0,3.0,,TOR
2018030153,20182019,3,2019-04-15,False,2019-04-16T01:30:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8471469.0,8475798.0,,,,,,,,,,/schedule/playoff-series/2019/series-e/stars-vs-predators,1.0,R1,1st Round,E,4.0,2.0,1.0,3.0,,NSH
2018030173,20182019,3,2019-04-15,False,2019-04-16T02:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,21,Avalanche,Colorado,du Colorado,COL,6,3,REG,3,REG,8475831.0,8480069.0,,,,,,,,,,/schedule/playoff-series/2019/series-g/avalanche-vs-flames,1.0,R1,1st Round,G,4.0,1.0,2.0,3.0,,COL
2018030114,20182019,3,2019-04-16,False,2019-04-16T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,29,Blue Jackets,Columbus,de Columbus,CBJ,7,3,REG,3,REG,8475683.0,8477416.0,,,,,,,,,,/schedule/playoff-series/2019/series-a/bluejackets-vs-lightning,1.0,R1,1st Round,A,4.0,0.0,4.0,4.0,,CBJ
2018030144,20182019,3,2019-04-16,False,2019-04-16T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8475215.0,8475754.0,,,,,,,,,,/schedule/playoff-series/2019/series-d/penguins-vs-islanders,1.0,R1,1st Round,D,4.0,4.0,0.0,4.0,,NYI
2018030164,20182019,3,2019-04-16,False,2019-04-17T01:30:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,19,Blues,St. Louis,de St. Louis,STL,1,4,OT,3,OT,8476945.0,8478398.0,,,,,,,,,,/schedule/playoff-series/2019/series-f/blues-vs-jets,1.0,R1,1st Round,F,4.0,2.0,2.0,4.0,,WPG
2018030184,20182019,3,2019-04-16,False,2019-04-17T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,0,54,Golden Knights,Vegas,de Vegas,VGK,5,3,REG,3,REG,8470594.0,8474157.0,,,,,,,,,,/schedule/playoff-series/2019/series-h/goldenknights-vs-sharks,1.0,R1,1st Round,H,4.0,1.0,3.0,4.0,,VGK
2018030124,20182019,3,2019-04-17,False,2019-04-17T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8471695.0,8465009.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/mapleleafs-vs-bruins,1.0,R1,1st Round,B,4.0,2.0,2.0,4.0,,BOS
2018030154,20182019,3,2019-04-17,False,2019-04-18T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8471750.0,8471228.0,,,,,,,,,,/schedule/playoff-series/2019/series-e/stars-vs-predators,1.0,R1,1st Round,E,4.0,2.0,2.0,4.0,,DAL
2018030174,20182019,3,2019-04-17,False,2019-04-18T02:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8475831.0,8478420.0,,,,,,,,,,/schedule/playoff-series/2019/series-g/avalanche-vs-flames,1.0,R1,1st Round,G,4.0,1.0,3.0,4.0,,COL
2018030134,20182019,3,2019-04-18,False,2019-04-18T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,1,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8475852.0,8476882.0,,,,,,,,,,/schedule/playoff-series/2019/series-c/hurricanes-vs-capitals,1.0,R1,1st Round,C,4.0,2.0,2.0,4.0,,CAR
2018030165,20182019,3,2019-04-18,False,2019-04-19T00:30:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8476412.0,8475768.0,,,,,,,,,,/schedule/playoff-series/2019/series-f/jets-vs-blues,1.0,R1,1st Round,F,4.0,2.0,3.0,5.0,,STL
2018030185,20182019,3,2019-04-18,False,2019-04-19T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,8476624.0,,,,,,,,,,/schedule/playoff-series/2019/series-h/sharks-vs-goldenknights,1.0,R1,1st Round,H,4.0,2.0,3.0,5.0,,SJS
2018030125,20182019,3,2019-04-19,False,2019-04-19T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,6,Bruins,Boston,de Boston,BOS,1,3,REG,3,REG,8475883.0,8477953.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/bruins-vs-mapleleafs,1.0,R1,1st Round,B,4.0,2.0,3.0,5.0,,TOR
2018030175,20182019,3,2019-04-19,False,2019-04-20T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8475831.0,8478420.0,,,,,,,,,,/schedule/playoff-series/2019/series-g/flames-vs-avalanche,1.0,R1,1st Round,G,4.0,1.0,4.0,5.0,,COL
2018030155,20182019,3,2019-04-20,False,2019-04-20T19:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8471750.0,8475794.0,,,,,,,,,,/schedule/playoff-series/2019/series-e/predators-vs-stars,1.0,R1,1st Round,E,4.0,2.0,3.0,5.0,,DAL
2018030166,20182019,3,2019-04-20,False,2019-04-20T23:00:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8476412.0,8475768.0,,,,,,,,,,/schedule/playoff-series/2019/series-f/blues-vs-jets,1.0,R1,1st Round,F,4.0,2.0,4.0,6.0,,STL
2018030135,20182019,3,2019-04-20,False,2019-04-21T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,0,15,Capitals,Washington,de Washington,WSH,6,3,REG,3,REG,8474651.0,8473563.0,,,,,,,,,,/schedule/playoff-series/2019/series-c/capitals-vs-hurricanes,1.0,R1,1st Round,C,4.0,3.0,2.0,5.0,,WSH
2018030126,20182019,3,2019-04-21,False,2019-04-21T19:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8471695.0,8478498.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/mapleleafs-vs-bruins,1.0,R1,1st Round,B,4.0,3.0,3.0,6.0,,BOS
2018030186,20182019,3,2019-04-21,False,2019-04-21T23:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,54,Golden Knights,Vegas,de Vegas,VGK,1,5,OT,3,OT,8474889.0,8476881.0,,,,,,,,,,/schedule/playoff-series/2019/series-h/goldenknights-vs-sharks,1.0,R1,1st Round,H,4.0,3.0,3.0,6.0,2.0,SJS
2018030136,20182019,3,2019-04-22,False,2019-04-22T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8475852.0,8473533.0,,,,,,,,,,/schedule/playoff-series/2019/series-c/hurricanes-vs-capitals,1.0,R1,1st Round,C,4.0,3.0,3.0,6.0,,CAR
2018030156,20182019,3,2019-04-22,False,2019-04-23T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,25,Stars,Dallas,de Dallas,DAL,2,4,OT,3,OT,8471750.0,8475906.0,,,,,,,,,,/schedule/playoff-series/2019/series-e/stars-vs-predators,1.0,R1,1st Round,E,4.0,2.0,4.0,6.0,,DAL
2018030127,20182019,3,2019-04-23,False,2019-04-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,6,Bruins,Boston,de Boston,BOS,5,3,REG,3,REG,8471695.0,8475149.0,,,,,,,,,,/schedule/playoff-series/2019/series-b/bruins-vs-mapleleafs,1.0,R1,1st Round,B,4.0,4.0,3.0,7.0,,BOS
